Data,Comarcacodi,Comarca,Sexecodi,Sexedescripcio,Test,Numcasos,Provincia
2021-04-23,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,7,Barcelona
2021-04-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,44,Barcelona
2021-04-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,30,Barcelona
2021-04-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,1,Barcelona
2021-04-23,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,6,Barcelona
2021-04-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,31,Barcelona
2021-04-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu TAR,28,Barcelona
2021-04-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,2,Barcelona
2021-04-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2021-04-23,12.0,BAIX PENEDES,0.0,Home,Positiu PCR,6,Tarragona
2021-04-23,12.0,BAIX PENEDES,0.0,Home,Positiu TAR,3,Tarragona
2021-04-23,12.0,BAIX PENEDES,1.0,Dona,Positiu PCR,1,Tarragona
2021-04-23,12.0,BAIX PENEDES,1.0,Dona,Positiu TAR,2,Tarragona
2021-04-23,13.0,BARCELONES,0.0,Home,PCR probable,1,Barcelona
2021-04-23,13.0,BARCELONES,0.0,Home,Positiu PCR,136,Barcelona
2021-04-23,13.0,BARCELONES,0.0,Home,Positiu TAR,79,Barcelona
2021-04-23,13.0,BARCELONES,0.0,Home,Positiu per ELISA,17,Barcelona
2021-04-23,13.0,BARCELONES,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2021-04-23,13.0,BARCELONES,1.0,Dona,PCR probable,2,Barcelona
2021-04-23,13.0,BARCELONES,1.0,Dona,Positiu PCR,156,Barcelona
2021-04-23,13.0,BARCELONES,1.0,Dona,Positiu TAR,75,Barcelona
2021-04-23,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,14,Barcelona
2021-04-23,14.0,BERGUEDA,0.0,Home,Positiu PCR,8,Lleida
2021-04-23,14.0,BERGUEDA,0.0,Home,Positiu TAR,1,Lleida
2021-04-23,14.0,BERGUEDA,1.0,Dona,Positiu PCR,5,Lleida
2021-04-23,14.0,BERGUEDA,1.0,Dona,Positiu TAR,7,Lleida
2021-04-23,15.0,CERDANYA,0.0,Home,Positiu PCR,3,Lleida
2021-04-23,15.0,CERDANYA,0.0,Home,Positiu TAR,2,Lleida
2021-04-23,15.0,CERDANYA,1.0,Dona,Positiu PCR,1,Lleida
2021-04-23,15.0,CERDANYA,1.0,Dona,Positiu TAR,1,Lleida
2021-04-23,16.0,CONCA DE BARBERA,0.0,Home,Positiu PCR,1,Tarragona
2021-04-23,16.0,CONCA DE BARBERA,1.0,Dona,Positiu PCR,1,Tarragona
2021-04-23,16.0,CONCA DE BARBERA,1.0,Dona,Positiu TAR,1,Tarragona
2021-04-23,17.0,GARRAF,0.0,Home,PCR probable,1,Barcelona
2021-04-23,17.0,GARRAF,0.0,Home,Positiu PCR,3,Barcelona
2021-04-23,17.0,GARRAF,0.0,Home,Positiu TAR,3,Barcelona
2021-04-23,17.0,GARRAF,1.0,Dona,PCR probable,1,Barcelona
2021-04-23,17.0,GARRAF,1.0,Dona,Positiu PCR,8,Barcelona
2021-04-23,17.0,GARRAF,1.0,Dona,Positiu TAR,4,Barcelona
2021-04-23,18.0,GARRIGUES,0.0,Home,Positiu PCR,1,Lleida
2021-04-23,18.0,GARRIGUES,0.0,Home,Positiu TAR,1,Lleida
2021-04-23,18.0,GARRIGUES,1.0,Dona,Positiu PCR,6,Lleida
2021-04-23,18.0,GARRIGUES,1.0,Dona,Positiu TAR,2,Lleida
2021-04-23,19.0,GARROTXA,0.0,Home,Positiu PCR,1,Girona
2021-04-23,19.0,GARROTXA,0.0,Home,Positiu TAR,12,Girona
2021-04-23,19.0,GARROTXA,1.0,Dona,Positiu PCR,2,Girona
2021-04-23,19.0,GARROTXA,1.0,Dona,Positiu TAR,6,Girona
2021-04-23,20.0,GIRONES,0.0,Home,Positiu PCR,16,Girona
2021-04-23,20.0,GIRONES,0.0,Home,Positiu TAR,13,Girona
2021-04-23,20.0,GIRONES,1.0,Dona,Positiu PCR,21,Girona
2021-04-23,20.0,GIRONES,1.0,Dona,Positiu TAR,10,Girona
2021-04-23,21.0,MARESME,0.0,Home,PCR probable,1,Barcelona
2021-04-23,21.0,MARESME,0.0,Home,Positiu PCR,22,Barcelona
2021-04-23,21.0,MARESME,0.0,Home,Positiu TAR,9,Barcelona
2021-04-23,21.0,MARESME,0.0,Home,Positiu per ELISA,1,Barcelona
2021-04-23,21.0,MARESME,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2021-04-23,21.0,MARESME,1.0,Dona,PCR probable,1,Barcelona
2021-04-23,21.0,MARESME,1.0,Dona,Positiu PCR,21,Barcelona
2021-04-23,21.0,MARESME,1.0,Dona,Positiu TAR,14,Barcelona
2021-04-23,21.0,MARESME,1.0,Dona,Positiu per ELISA,2,Barcelona
2021-04-23,22.0,MONTSIA,0.0,Home,Positiu PCR,1,Tarragona
2021-04-23,22.0,MONTSIA,1.0,Dona,Positiu PCR,1,Tarragona
2021-04-23,23.0,NOGUERA,0.0,Home,Positiu PCR,2,Lleida
2021-04-23,23.0,NOGUERA,0.0,Home,Positiu TAR,4,Lleida
2021-04-23,23.0,NOGUERA,1.0,Dona,Positiu PCR,6,Lleida
2021-04-23,23.0,NOGUERA,1.0,Dona,Positiu TAR,4,Lleida
2021-04-23,24.0,OSONA,0.0,Home,Positiu PCR,13,Girona
2021-04-23,24.0,OSONA,0.0,Home,Positiu TAR,6,Girona
2021-04-23,24.0,OSONA,1.0,Dona,Positiu PCR,18,Girona
2021-04-23,24.0,OSONA,1.0,Dona,Positiu TAR,4,Girona
2021-04-23,25.0,PALLARS JUSSA,0.0,Home,Positiu TAR,2,Lleida
2021-04-23,25.0,PALLARS JUSSA,1.0,Dona,Positiu TAR,2,Lleida
2021-04-23,26.0,PALLARS SOBIRA,0.0,Home,Positiu PCR,2,Lleida
2021-04-23,26.0,PALLARS SOBIRA,1.0,Dona,Positiu PCR,1,Lleida
2021-04-23,26.0,PALLARS SOBIRA,1.0,Dona,Positiu TAR,1,Lleida
2021-04-23,27.0,PLA D'URGELL,0.0,Home,Epidemiològic,1,Lleida
2021-04-23,27.0,PLA D'URGELL,0.0,Home,Positiu PCR,8,Lleida
2021-04-23,27.0,PLA D'URGELL,1.0,Dona,Positiu PCR,5,Lleida
2021-04-23,27.0,PLA D'URGELL,1.0,Dona,Positiu TAR,1,Lleida
2021-04-23,28.0,PLA DE L'ESTANY,0.0,Home,Positiu PCR,2,Girona
2021-04-23,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu TAR,1,Girona
2021-04-23,30.0,RIBERA D'EBRE,0.0,Home,Positiu PCR,5,Tarragona
2021-04-23,30.0,RIBERA D'EBRE,0.0,Home,Positiu TAR,2,Tarragona
2021-04-23,31.0,RIPOLLES,0.0,Home,Positiu PCR,2,Girona
2021-04-23,31.0,RIPOLLES,0.0,Home,Positiu TAR,2,Girona
2021-04-23,31.0,RIPOLLES,1.0,Dona,Positiu PCR,2,Girona
2021-04-23,31.0,RIPOLLES,1.0,Dona,Positiu TAR,2,Girona
2021-04-23,32.0,SEGARRA,1.0,Dona,Positiu TAR,1,Lleida
2021-04-23,33.0,SEGRIA,0.0,Home,Positiu PCR,30,Lleida
2021-04-23,33.0,SEGRIA,0.0,Home,Positiu TAR,16,Lleida
2021-04-23,33.0,SEGRIA,0.0,Home,Positiu per ELISA,1,Lleida
2021-04-23,33.0,SEGRIA,1.0,Dona,Positiu PCR,29,Lleida
2021-04-23,33.0,SEGRIA,1.0,Dona,Positiu TAR,16,Lleida
2021-04-23,34.0,SELVA,0.0,Home,Positiu PCR,15,Barcelona
2021-04-23,34.0,SELVA,0.0,Home,Positiu TAR,7,Barcelona
2021-04-23,34.0,SELVA,1.0,Dona,PCR probable,1,Barcelona
2021-04-23,34.0,SELVA,1.0,Dona,Positiu PCR,21,Barcelona
2021-04-23,34.0,SELVA,1.0,Dona,Positiu TAR,5,Barcelona
2021-04-23,34.0,SELVA,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-04-23,35.0,SOLSONES,0.0,Home,Positiu PCR,3,Lleida
2021-04-23,35.0,SOLSONES,1.0,Dona,Positiu PCR,2,Lleida
2021-04-23,36.0,TARRAGONES,0.0,Home,Positiu PCR,8,Tarragona
2021-04-23,36.0,TARRAGONES,0.0,Home,Positiu TAR,3,Tarragona
2021-04-23,36.0,TARRAGONES,1.0,Dona,Positiu PCR,6,Tarragona
2021-04-23,36.0,TARRAGONES,1.0,Dona,Positiu TAR,1,Tarragona
2021-04-23,37.0,TERRA ALTA,0.0,Home,Positiu PCR,4,Tarragona
2021-04-23,37.0,TERRA ALTA,0.0,Home,Positiu TAR,1,Tarragona
2021-04-23,37.0,TERRA ALTA,1.0,Dona,Positiu PCR,4,Tarragona
2021-04-23,37.0,TERRA ALTA,1.0,Dona,Positiu TAR,2,Tarragona
2021-04-23,38.0,URGELL,0.0,Home,Positiu PCR,4,Lleida
2021-04-23,38.0,URGELL,0.0,Home,Positiu TAR,1,Lleida
2021-04-23,38.0,URGELL,1.0,Dona,Positiu PCR,9,Lleida
2021-04-23,38.0,URGELL,1.0,Dona,Positiu TAR,2,Lleida
2021-04-23,39.0,VALL D'ARAN,0.0,Home,Positiu PCR,1,Lleida
2021-04-23,39.0,VALL D'ARAN,0.0,Home,Positiu TAR,1,Lleida
2021-04-23,39.0,VALL D'ARAN,0.0,Home,Positiu per ELISA,1,Lleida
2021-04-23,40.0,VALLES OCCIDENTAL,0.0,Home,PCR probable,1,Barcelona
2021-04-23,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,91,Barcelona
2021-04-23,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu TAR,39,Barcelona
2021-04-23,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu per ELISA,1,Barcelona
2021-04-23,40.0,VALLES OCCIDENTAL,1.0,Dona,Epidemiològic,1,Barcelona
2021-04-23,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,101,Barcelona
2021-04-23,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu TAR,44,Barcelona
2021-04-23,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-04-23,41.0,VALLES ORIENTAL,0.0,Home,PCR probable,2,Barcelona
2021-04-23,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,30,Barcelona
2021-04-23,41.0,VALLES ORIENTAL,0.0,Home,Positiu TAR,19,Barcelona
2021-04-23,41.0,VALLES ORIENTAL,0.0,Home,Positiu per ELISA,1,Barcelona
2021-04-23,41.0,VALLES ORIENTAL,1.0,Dona,Positiu PCR,42,Barcelona
2021-04-23,41.0,VALLES ORIENTAL,1.0,Dona,Positiu TAR,13,Barcelona
2021-04-23,41.0,VALLES ORIENTAL,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-04-23,42.0,MOIANÈS,0.0,Home,Positiu PCR,2,Barcelona
2020-05-23,6.0,ANOIA,0.0,Home,Positiu PCR,1,Barcelona
2020-05-23,7.0,BAGES,0.0,Home,Positiu PCR,4,Barcelona
2020-05-23,7.0,BAGES,1.0,Dona,Positiu PCR,2,Barcelona
2020-05-23,8.0,BAIX CAMP,0.0,Home,Positiu PCR,1,Tarragona
2020-05-23,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,1,Tarragona
2020-05-23,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,1,Barcelona
2020-05-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,2,Barcelona
2020-05-23,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,2,Barcelona
2020-05-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,6,Barcelona
2020-05-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,2,Barcelona
2020-05-23,13.0,BARCELONES,0.0,Home,PCR probable,1,Barcelona
2020-05-23,13.0,BARCELONES,0.0,Home,Positiu PCR,20,Barcelona
2020-05-23,13.0,BARCELONES,0.0,Home,Positiu per ELISA,2,Barcelona
2020-05-23,13.0,BARCELONES,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2020-05-23,13.0,BARCELONES,1.0,Dona,PCR probable,3,Barcelona
2020-05-23,13.0,BARCELONES,1.0,Dona,Positiu PCR,33,Barcelona
2020-05-23,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,7,Barcelona
2020-05-23,15.0,CERDANYA,1.0,Dona,Positiu PCR,1,Lleida
2020-05-23,20.0,GIRONES,0.0,Home,Positiu PCR,2,Girona
2020-05-23,20.0,GIRONES,1.0,Dona,Positiu PCR,1,Girona
2020-05-23,21.0,MARESME,0.0,Home,Positiu PCR,2,Barcelona
2020-05-23,21.0,MARESME,1.0,Dona,Positiu PCR,1,Barcelona
2020-05-23,24.0,OSONA,1.0,Dona,Positiu PCR,1,Girona
2020-05-23,31.0,RIPOLLES,0.0,Home,Positiu PCR,1,Girona
2020-05-23,33.0,SEGRIA,0.0,Home,Positiu PCR,2,Lleida
2020-05-23,33.0,SEGRIA,1.0,Dona,Positiu PCR,6,Lleida
2020-05-23,34.0,SELVA,0.0,Home,Positiu PCR,1,Barcelona
2020-05-23,34.0,SELVA,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2020-05-23,34.0,SELVA,1.0,Dona,Positiu TAR,1,Barcelona
2020-05-23,34.0,SELVA,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-05-23,36.0,TARRAGONES,1.0,Dona,Positiu PCR,1,Tarragona
2020-05-23,38.0,URGELL,0.0,Home,Positiu PCR,4,Lleida
2020-05-23,38.0,URGELL,1.0,Dona,Positiu PCR,3,Lleida
2020-05-23,40.0,VALLES OCCIDENTAL,0.0,Home,PCR probable,1,Barcelona
2020-05-23,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,1,Barcelona
2020-05-23,40.0,VALLES OCCIDENTAL,1.0,Dona,PCR probable,1,Barcelona
2020-05-23,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,4,Barcelona
2020-05-23,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,6,Barcelona
2020-05-23,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,1,Barcelona
2020-06-23,4.0,ALT URGELL,1.0,Dona,Positiu PCR,1,Lleida
2020-06-23,5.0,ALTA RIBAGORÇA,0.0,Home,Positiu PCR,2,Lleida
2020-06-23,6.0,ANOIA,1.0,Dona,Positiu PCR,1,Barcelona
2020-06-23,7.0,BAGES,0.0,Home,Positiu PCR,3,Barcelona
2020-06-23,7.0,BAGES,0.0,Home,Positiu per ELISA,3,Barcelona
2020-06-23,7.0,BAGES,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2020-06-23,7.0,BAGES,1.0,Dona,Positiu PCR,6,Barcelona
2020-06-23,7.0,BAGES,1.0,Dona,Positiu per ELISA,4,Barcelona
2020-06-23,7.0,BAGES,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-06-23,8.0,BAIX CAMP,0.0,Home,PCR probable,1,Tarragona
2020-06-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,2,Barcelona
2020-06-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,5,Barcelona
2020-06-23,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,2,Barcelona
2020-06-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,3,Barcelona
2020-06-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,2,Barcelona
2020-06-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per Test Ràpid,2,Barcelona
2020-06-23,13.0,BARCELONES,0.0,Home,PCR probable,1,Barcelona
2020-06-23,13.0,BARCELONES,0.0,Home,Positiu PCR,11,Barcelona
2020-06-23,13.0,BARCELONES,0.0,Home,Positiu TAR,1,Barcelona
2020-06-23,13.0,BARCELONES,0.0,Home,Positiu per ELISA,4,Barcelona
2020-06-23,13.0,BARCELONES,0.0,Home,Positiu per Test Ràpid,2,Barcelona
2020-06-23,13.0,BARCELONES,1.0,Dona,PCR probable,3,Barcelona
2020-06-23,13.0,BARCELONES,1.0,Dona,Positiu PCR,20,Barcelona
2020-06-23,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,10,Barcelona
2020-06-23,13.0,BARCELONES,1.0,Dona,Positiu per Test Ràpid,4,Barcelona
2020-06-23,14.0,BERGUEDA,1.0,Dona,Positiu PCR,1,Lleida
2020-06-23,17.0,GARRAF,1.0,Dona,Positiu PCR,1,Barcelona
2020-06-23,17.0,GARRAF,1.0,Dona,Positiu per ELISA,3,Barcelona
2020-06-23,19.0,GARROTXA,0.0,Home,Positiu per Test Ràpid,1,Girona
2020-06-23,19.0,GARROTXA,1.0,Dona,Positiu PCR,1,Girona
2020-06-23,20.0,GIRONES,0.0,Home,Positiu per ELISA,2,Girona
2020-06-23,21.0,MARESME,0.0,Home,Positiu PCR,5,Barcelona
2020-06-23,21.0,MARESME,1.0,Dona,Positiu PCR,2,Barcelona
2020-06-23,21.0,MARESME,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-06-23,23.0,NOGUERA,0.0,Home,Positiu PCR,1,Lleida
2020-06-23,24.0,OSONA,1.0,Dona,Positiu PCR,2,Girona
2020-06-23,27.0,PLA D'URGELL,1.0,Dona,Positiu PCR,1,Lleida
2020-06-23,32.0,SEGARRA,0.0,Home,Positiu PCR,2,Lleida
2020-06-23,32.0,SEGARRA,0.0,Home,Positiu per Test Ràpid,3,Lleida
2020-06-23,32.0,SEGARRA,1.0,Dona,Positiu per Test Ràpid,4,Lleida
2020-06-23,33.0,SEGRIA,0.0,Home,Positiu PCR,18,Lleida
2020-06-23,33.0,SEGRIA,1.0,Dona,Positiu PCR,15,Lleida
2020-06-23,34.0,SELVA,0.0,Home,Positiu PCR,2,Barcelona
2020-06-23,36.0,TARRAGONES,0.0,Home,Positiu PCR,2,Tarragona
2020-06-23,38.0,URGELL,0.0,Home,Positiu PCR,2,Lleida
2020-06-23,38.0,URGELL,1.0,Dona,Positiu per Test Ràpid,1,Lleida
2020-06-23,39.0,VALL D'ARAN,0.0,Home,Positiu PCR,2,Lleida
2020-06-23,40.0,VALLES OCCIDENTAL,0.0,Home,Epidemiològic,2,Barcelona
2020-06-23,40.0,VALLES OCCIDENTAL,0.0,Home,PCR probable,1,Barcelona
2020-06-23,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,3,Barcelona
2020-06-23,40.0,VALLES OCCIDENTAL,1.0,Dona,PCR probable,1,Barcelona
2020-06-23,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,4,Barcelona
2020-06-23,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2020-06-23,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,1,Barcelona
2020-07-23,1.0,ALT CAMP,0.0,Home,Positiu PCR,1,Tarragona
2020-07-23,2.0,ALT EMPORDA,0.0,Home,Positiu PCR,23,Girona
2020-07-23,2.0,ALT EMPORDA,1.0,Dona,PCR probable,1,Girona
2020-07-23,2.0,ALT EMPORDA,1.0,Dona,Positiu PCR,32,Girona
2020-07-23,2.0,ALT EMPORDA,1.0,Dona,Positiu per Test Ràpid,1,Girona
2020-07-23,3.0,ALT PENEDES,0.0,Home,Positiu PCR,4,Barcelona
2020-07-23,3.0,ALT PENEDES,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2020-07-23,3.0,ALT PENEDES,1.0,Dona,PCR probable,1,Barcelona
2020-07-23,3.0,ALT PENEDES,1.0,Dona,Positiu PCR,7,Barcelona
2020-07-23,3.0,ALT PENEDES,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-07-23,6.0,ANOIA,0.0,Home,PCR probable,1,Barcelona
2020-07-23,6.0,ANOIA,0.0,Home,Positiu PCR,1,Barcelona
2020-07-23,6.0,ANOIA,0.0,Home,Positiu per ELISA,1,Barcelona
2020-07-23,6.0,ANOIA,0.0,Home,Positiu per Test Ràpid,4,Barcelona
2020-07-23,6.0,ANOIA,1.0,Dona,Positiu PCR,1,Barcelona
2020-07-23,6.0,ANOIA,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-07-23,6.0,ANOIA,1.0,Dona,Positiu per Test Ràpid,14,Barcelona
2020-07-23,7.0,BAGES,0.0,Home,Positiu PCR,4,Barcelona
2020-07-23,7.0,BAGES,0.0,Home,Positiu per ELISA,2,Barcelona
2020-07-23,7.0,BAGES,0.0,Home,Positiu per Test Ràpid,8,Barcelona
2020-07-23,7.0,BAGES,1.0,Dona,Positiu PCR,6,Barcelona
2020-07-23,7.0,BAGES,1.0,Dona,Positiu per Test Ràpid,15,Barcelona
2020-07-23,8.0,BAIX CAMP,0.0,Home,Positiu PCR,8,Tarragona
2020-07-23,8.0,BAIX CAMP,0.0,Home,Positiu per Test Ràpid,1,Tarragona
2020-07-23,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,9,Tarragona
2020-07-23,8.0,BAIX CAMP,1.0,Dona,Positiu per Test Ràpid,2,Tarragona
2020-07-23,9.0,BAIX EBRE,0.0,Home,Positiu PCR,5,Tarragona
2020-07-23,9.0,BAIX EBRE,1.0,Dona,Positiu PCR,4,Tarragona
2020-07-23,9.0,BAIX EBRE,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-07-23,10.0,BAIX EMPORDA,0.0,Home,Positiu PCR,2,Girona
2020-07-23,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,13,Barcelona
2020-07-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,79,Barcelona
2020-07-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,2,Barcelona
2020-07-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,1,Barcelona
2020-07-23,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per Test Ràpid,14,Barcelona
2020-07-23,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,19,Barcelona
2020-07-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,77,Barcelona
2020-07-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,2,Barcelona
2020-07-23,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per Test Ràpid,22,Barcelona
2020-07-23,12.0,BAIX PENEDES,0.0,Home,PCR probable,1,Tarragona
2020-07-23,12.0,BAIX PENEDES,0.0,Home,Positiu PCR,4,Tarragona
2020-07-23,13.0,BARCELONES,0.0,Home,PCR probable,13,Barcelona
2020-07-23,13.0,BARCELONES,0.0,Home,Positiu PCR,258,Barcelona
2020-07-23,13.0,BARCELONES,0.0,Home,Positiu TAR,1,Barcelona
2020-07-23,13.0,BARCELONES,0.0,Home,Positiu per ELISA,9,Barcelona
2020-07-23,13.0,BARCELONES,0.0,Home,Positiu per Test Ràpid,42,Barcelona
2020-07-23,13.0,BARCELONES,1.0,Dona,PCR probable,6,Barcelona
2020-07-23,13.0,BARCELONES,1.0,Dona,Positiu PCR,284,Barcelona
2020-07-23,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,22,Barcelona
2020-07-23,13.0,BARCELONES,1.0,Dona,Positiu per Test Ràpid,44,Barcelona
2020-07-23,14.0,BERGUEDA,0.0,Home,Positiu PCR,1,Lleida
2020-07-23,14.0,BERGUEDA,0.0,Home,Positiu per ELISA,1,Lleida
2020-07-23,14.0,BERGUEDA,1.0,Dona,Positiu per Test Ràpid,4,Lleida
2020-07-23,15.0,CERDANYA,1.0,Dona,Positiu PCR,1,Lleida
2020-07-23,16.0,CONCA DE BARBERA,0.0,Home,Positiu PCR,1,Tarragona
2020-07-23,17.0,GARRAF,0.0,Home,Positiu PCR,2,Barcelona
2020-07-23,17.0,GARRAF,1.0,Dona,Positiu PCR,1,Barcelona
2020-07-23,18.0,GARRIGUES,0.0,Home,Positiu PCR,1,Lleida
2020-07-23,18.0,GARRIGUES,1.0,Dona,Positiu PCR,2,Lleida
2020-07-23,19.0,GARROTXA,0.0,Home,Positiu PCR,2,Girona
2020-07-23,20.0,GIRONES,0.0,Home,Positiu PCR,3,Girona
2020-07-23,20.0,GIRONES,0.0,Home,Positiu per ELISA,1,Girona
2020-07-23,20.0,GIRONES,0.0,Home,Positiu per Test Ràpid,5,Girona
2020-07-23,20.0,GIRONES,1.0,Dona,Positiu PCR,3,Girona
2020-07-23,20.0,GIRONES,1.0,Dona,Positiu per ELISA,1,Girona
2020-07-23,20.0,GIRONES,1.0,Dona,Positiu per Test Ràpid,6,Girona
2020-07-23,21.0,MARESME,0.0,Home,Positiu PCR,14,Barcelona
2020-07-23,21.0,MARESME,0.0,Home,Positiu per ELISA,1,Barcelona
2020-07-23,21.0,MARESME,0.0,Home,Positiu per Test Ràpid,2,Barcelona
2020-07-23,21.0,MARESME,1.0,Dona,Positiu PCR,15,Barcelona
2020-07-23,21.0,MARESME,1.0,Dona,Positiu per ELISA,2,Barcelona
2020-07-23,21.0,MARESME,1.0,Dona,Positiu per Test Ràpid,4,Barcelona
2020-07-23,22.0,MONTSIA,0.0,Home,Positiu PCR,5,Tarragona
2020-07-23,22.0,MONTSIA,1.0,Dona,Positiu PCR,4,Tarragona
2020-07-23,22.0,MONTSIA,1.0,Dona,Positiu per Test Ràpid,1,Tarragona
2020-07-23,23.0,NOGUERA,0.0,Home,Positiu PCR,8,Lleida
2020-07-23,23.0,NOGUERA,1.0,Dona,Positiu PCR,7,Lleida
2020-07-23,24.0,OSONA,0.0,Home,PCR probable,1,Girona
2020-07-23,24.0,OSONA,0.0,Home,Positiu PCR,2,Girona
2020-07-23,24.0,OSONA,0.0,Home,Positiu per Test Ràpid,2,Girona
2020-07-23,24.0,OSONA,1.0,Dona,Positiu PCR,3,Girona
2020-07-23,24.0,OSONA,1.0,Dona,Positiu per Test Ràpid,3,Girona
2020-07-23,26.0,PALLARS SOBIRA,0.0,Home,Positiu PCR,1,Lleida
2020-07-23,27.0,PLA D'URGELL,0.0,Home,Positiu PCR,7,Lleida
2020-07-23,27.0,PLA D'URGELL,1.0,Dona,Positiu PCR,4,Lleida
2020-07-23,28.0,PLA DE L'ESTANY,0.0,Home,Positiu per Test Ràpid,1,Girona
2020-07-23,29.0,PRIORAT,1.0,Dona,Positiu per Test Ràpid,1,Tarragona
2020-07-23,31.0,RIPOLLES,0.0,Home,Positiu PCR,2,Girona
2020-07-23,31.0,RIPOLLES,0.0,Home,Positiu per Test Ràpid,1,Girona
2020-07-23,31.0,RIPOLLES,1.0,Dona,Positiu PCR,2,Girona
2020-07-23,32.0,SEGARRA,1.0,Dona,Positiu PCR,1,Lleida
2020-07-23,33.0,SEGRIA,0.0,Home,Epidemiològic,1,Lleida
2020-07-23,33.0,SEGRIA,0.0,Home,Positiu PCR,61,Lleida
2020-07-23,33.0,SEGRIA,1.0,Dona,PCR probable,1,Lleida
2020-07-23,33.0,SEGRIA,1.0,Dona,Positiu PCR,75,Lleida
2020-07-23,33.0,SEGRIA,1.0,Dona,Positiu per ELISA,1,Lleida
2020-07-23,34.0,SELVA,0.0,Home,Positiu PCR,3,Barcelona
2020-07-23,34.0,SELVA,0.0,Home,Positiu per Test Ràpid,5,Barcelona
2020-07-23,34.0,SELVA,1.0,Dona,Positiu PCR,3,Barcelona
2020-07-23,34.0,SELVA,1.0,Dona,Positiu per Test Ràpid,8,Barcelona
